Time,w_f,F,N1,N2,P3,T5
14.134,1.5827,65.0111752441854,9325.73626518847,14571.6065327154,2770.37505934398,1222.80344905437
14.135,1.5827,65.0111752441854,9325.73626518847,14571.6065327154,2770.37505934398,1222.80344905437
14.136,1.5827,65.0111752441854,9325.73626518847,14571.6065327154,2770.37505934398,1222.80344905437
14.137,1.5827,65.0111752441854,9325.73626518847,14571.6065327154,2770.37505934398,1222.80344905437
14.138,1.5827,65.0111752441854,9325.73626518847,14571.6065327154,2770.37505934398,1222.80344905437
14.139,1.5827,65.0111752441854,9325.73626518847,14571.6065327154,2770.37505934398,1222.80344905437
14.14,1.5827,65.6486505823694,9372.421043807,14605.4135705097,2796.49483250373,1225.90178126327
14.141,1.5827,65.6486505823694,9372.421043807,14605.4135705097,2796.49483250373,1225.90178126327
14.142,1.5827,65.6486505823694,9372.421043807,14605.4135705097,2796.49483250373,1225.90178126327
14.143,1.5827,65.6486505823694,9372.421043807,14605.4135705097,2796.49483250373,1225.90178126327
14.144,1.5827,65.6486505823694,9372.421043807,14605.4135705097,2796.49483250373,1225.90178126327
14.145,1.5827,65.6486505823694,9372.421043807,14605.4135705097,2796.49483250373,1225.90178126327
14.146,1.5827,65.6486505823694,9372.421043807,14605.4135705097,2796.49483250373,1225.90178126327
14.147,1.5827,65.6486505823694,9372.421043807,14605.4135705097,2796.49483250373,1225.90178126327
14.148,1.5827,65.6486505823694,9372.421043807,14605.4135705097,2796.49483250373,1225.90178126327
14.149,1.5827,65.6486505823694,9372.421043807,14605.4135705097,2796.49483250373,1225.90178126327
14.15,1.5827,65.6486505823694,9372.421043807,14605.4135705097,2796.49483250373,1225.90178126327
14.151,1.5827,65.6486505823694,9372.421043807,14605.4135705097,2796.49483250373,1225.90178126327
14.152,1.5827,65.6486505823694,9372.421043807,14605.4135705097,2796.49483250373,1225.90178126327
14.153,1.5827,65.6486505823694,9372.421043807,14605.4135705097,2796.49483250373,1225.90178126327
14.154,1.5827,65.6486505823694,9372.421043807,14605.4135705097,2796.49483250373,1225.90178126327
14.155,1.5827,65.6486505823694,9372.421043807,14605.4135705097,2796.49483250373,1225.90178126327
14.156,1.5827,65.6486505823694,9372.421043807,14605.4135705097,2796.49483250373,1225.90178126327
14.157,1.5827,65.6486505823694,9372.421043807,14605.4135705097,2796.49483250373,1225.90178126327
14.158,1.5827,65.6486505823694,9372.421043807,14605.4135705097,2796.49483250373,1225.90178126327
14.159,1.5827,65.6486505823694,9372.421043807,14605.4135705097,2796.49483250373,1225.90178126327
14.16,1.5827,66.2788584841664,9418.80454453291,14638.8290894946,2822.2145418951,1228.8699851676
14.161,1.5827,66.2788584841664,9418.80454453291,14638.8290894946,2822.2145418951,1228.8699851676
14.162,1.5827,66.2788584841664,9418.80454453291,14638.8290894946,2822.2145418951,1228.8699851676
14.163,1.5827,66.2788584841664,9418.80454453291,14638.8290894946,2822.2145418951,1228.8699851676
14.164,1.5827,66.2788584841664,9418.80454453291,14638.8290894946,2822.2145418951,1228.8699851676
14.165,1.5827,66.2788584841664,9418.80454453291,14638.8290894946,2822.2145418951,1228.8699851676
14.166,1.5827,66.2788584841664,9418.80454453291,14638.8290894946,2822.2145418951,1228.8699851676
14.167,1.5827,66.2788584841664,9418.80454453291,14638.8290894946,2822.2145418951,1228.8699851676
14.168,1.5827,66.2788584841664,9418.80454453291,14638.8290894946,2822.2145418951,1228.8699851676
14.169,1.5827,66.2788584841664,9418.80454453291,14638.8290894946,2822.2145418951,1228.8699851676
14.17,1.5827,66.2788584841664,9418.80454453291,14638.8290894946,2822.2145418951,1228.8699851676
14.171,1.5827,66.2788584841664,9418.80454453291,14638.8290894946,2822.2145418951,1228.8699851676
14.172,1.5827,66.2788584841664,9418.80454453291,14638.8290894946,2822.2145418951,1228.8699851676
14.173,1.5827,66.2788584841664,9418.80454453291,14638.8290894946,2822.2145418951,1228.8699851676
14.174,1.5827,66.2788584841664,9418.80454453291,14638.8290894946,2822.2145418951,1228.8699851676
14.175,1.5827,66.2788584841664,9418.80454453291,14638.8290894946,2822.2145418951,1228.8699851676
14.176,1.5827,66.2788584841664,9418.80454453291,14638.8290894946,2822.2145418951,1228.8699851676
14.177,1.5827,66.2788584841664,9418.80454453291,14638.8290894946,2822.2145418951,1228.8699851676
14.178,1.5827,66.2788584841664,9418.80454453291,14638.8290894946,2822.2145418951,1228.8699851676
14.179,1.5827,66.2788584841664,9418.80454453291,14638.8290894946,2822.2145418951,1228.8699851676
14.18,1.5827,66.9002690717361,9464.77395562661,14671.7835131136,2847.48657246554,1231.72086684997
14.181,1.5827,66.9002690717361,9464.77395562661,14671.7835131136,2847.48657246554,1231.72086684997
14.182,1.5827,66.9002690717361,9464.77395562661,14671.7835131136,2847.48657246554,1231.72086684997
14.183,1.5827,66.9002690717361,9464.77395562661,14671.7835131136,2847.48657246554,1231.72086684997
14.184,1.5827,66.9002690717361,9464.77395562661,14671.7835131136,2847.48657246554,1231.72086684997
14.185,1.5827,66.9002690717361,9464.77395562661,14671.7835131136,2847.48657246554,1231.72086684997
14.186,1.5827,66.9002690717361,9464.77395562661,14671.7835131136,2847.48657246554,1231.72086684997
14.187,1.5827,66.9002690717361,9464.77395562661,14671.7835131136,2847.48657246554,1231.72086684997
14.188,1.5827,66.9002690717361,9464.77395562661,14671.7835131136,2847.48657246554,1231.72086684997
14.189,1.5827,66.9002690717361,9464.77395562661,14671.7835131136,2847.48657246554,1231.72086684997
14.19,1.5827,66.9002690717361,9464.77395562661,14671.7835131136,2847.48657246554,1231.72086684997
14.191,1.5827,66.9002690717361,9464.77395562661,14671.7835131136,2847.48657246554,1231.72086684997
14.192,1.5827,66.9002690717361,9464.77395562661,14671.7835131136,2847.48657246554,1231.72086684997
14.193,1.5827,66.9002690717361,9464.77395562661,14671.7835131136,2847.48657246554,1231.72086684997
14.194,1.5827,66.9002690717361,9464.77395562661,14671.7835131136,2847.48657246554,1231.72086684997
14.195,1.5827,66.9002690717361,9464.77395562661,14671.7835131136,2847.48657246554,1231.72086684997
14.196,1.5827,66.9002690717361,9464.77395562661,14671.7835131136,2847.48657246554,1231.72086684997
14.197,1.5827,66.9002690717361,9464.77395562661,14671.7835131136,2847.48657246554,1231.72086684997
14.198,1.5827,66.9002690717361,9464.77395562661,14671.7835131136,2847.48657246554,1231.72086684997
14.199,1.5827,66.9002690717361,9464.77395562661,14671.7835131136,2847.48657246554,1231.72086684997
14.2,1.5827,67.5115593866519,9510.23674080353,14704.2207760713,2872.26887634264,1234.46313025545
14.201,1.5827,67.5115593866519,9510.23674080353,14704.2207760713,2872.26887634264,1234.46313025545
14.202,1.5827,67.5115593866519,9510.23674080353,14704.2207760713,2872.26887634264,1234.46313025545
14.203,1.5827,67.5115593866519,9510.23674080353,14704.2207760713,2872.26887634264,1234.46313025545
14.204,1.5827,67.5115593866519,9510.23674080353,14704.2207760713,2872.26887634264,1234.46313025545
14.205,1.5827,67.5115593866519,9510.23674080353,14704.2207760713,2872.26887634264,1234.46313025545
14.206,1.5827,67.5115593866519,9510.23674080353,14704.2207760713,2872.26887634264,1234.46313025545
14.207,1.5827,67.5115593866519,9510.23674080353,14704.2207760713,2872.26887634264,1234.46313025545
14.208,1.5827,67.5115593866519,9510.23674080353,14704.2207760713,2872.26887634264,1234.46313025545
14.209,1.5827,67.5115593866519,9510.23674080353,14704.2207760713,2872.26887634264,1234.46313025545
14.21,1.5827,67.5115593866519,9510.23674080353,14704.2207760713,2872.26887634264,1234.46313025545
14.211,1.5827,67.5115593866519,9510.23674080353,14704.2207760713,2872.26887634264,1234.46313025545
14.212,1.5827,67.5115593866519,9510.23674080353,14704.2207760713,2872.26887634264,1234.46313025545
14.213,1.5827,67.5115593866519,9510.23674080353,14704.2207760713,2872.26887634264,1234.46313025545
14.214,1.5827,67.5115593866519,9510.23674080353,14704.2207760713,2872.26887634264,1234.46313025545
14.215,1.5827,67.5115593866519,9510.23674080353,14704.2207760713,2872.26887634264,1234.46313025545
14.216,1.5827,67.5115593866519,9510.23674080353,14704.2207760713,2872.26887634264,1234.46313025545
14.217,1.5827,67.5115593866519,9510.23674080353,14704.2207760713,2872.26887634264,1234.46313025545
14.218,1.5827,67.5115593866519,9510.23674080353,14704.2207760713,2872.26887634264,1234.46313025545
14.219,1.5827,67.5115593866519,9510.23674080353,14704.2207760713,2872.26887634264,1234.46313025545
14.22,1.5827,68.1115667739907,9555.11590337011,14736.0949514063,2896.52356135592,1237.10212022964
14.221,1.5827,68.1115667739907,9555.11590337011,14736.0949514063,2896.52356135592,1237.10212022964
14.222,1.5827,68.1115667739907,9555.11590337011,14736.0949514063,2896.52356135592,1237.10212022964
14.223,1.5827,68.1115667739907,9555.11590337011,14736.0949514063,2896.52356135592,1237.10212022964
14.224,1.5827,68.1115667739907,9555.11590337011,14736.0949514063,2896.52356135592,1237.10212022964
14.225,1.5827,68.1115667739907,9555.11590337011,14736.0949514063,2896.52356135592,1237.10212022964
14.226,1.5827,68.1115667739907,9555.11590337011,14736.0949514063,2896.52356135592,1237.10212022964
14.227,1.5827,68.1115667739907,9555.11590337011,14736.0949514063,2896.52356135592,1237.10212022964
14.228,1.5827,68.1115667739907,9555.11590337011,14736.0949514063,2896.52356135592,1237.10212022964
14.229,1.5827,68.1115667739907,9555.11590337011,14736.0949514063,2896.52356135592,1237.10212022964
14.23,1.5827,68.1115667739907,9555.11590337011,14736.0949514063,2896.52356135592,1237.10212022964
14.231,1.5827,68.1115667739907,9555.11590337011,14736.0949514063,2896.52356135592,1237.10212022964
14.232,1.5827,68.1115667739907,9555.11590337011,14736.0949514063,2896.52356135592,1237.10212022964
14.233,1.5827,68.1115667739907,9555.11590337011,14736.0949514063,2896.52356135592,1237.10212022964
14.234,1.5827,68.1115667739907,9555.11590337011,14736.0949514063,2896.52356135592,1237.10212022964
14.235,1.5827,68.1115667739907,9555.11590337011,14736.0949514063,2896.52356135592,1237.10212022964
14.236,1.5827,68.1115667739907,9555.11590337011,14736.0949514063,2896.52356135592,1237.10212022964
14.237,1.5827,68.1115667739907,9555.11590337011,14736.0949514063,2896.52356135592,1237.10212022964
14.238,1.5827,68.1115667739907,9555.11590337011,14736.0949514063,2896.52356135592,1237.10212022964
14.239,1.5827,68.1115667739907,9555.11590337011,14736.0949514063,2896.52356135592,1237.10212022964
14.24,1.5827,68.6992500152489,9599.34616513838,14767.3675579863,2920.21571083401,1239.64041437041
14.241,1.5827,68.6992500152489,9599.34616513838,14767.3675579863,2920.21571083401,1239.64041437041
14.242,1.5827,68.6992500152489,9599.34616513838,14767.3675579863,2920.21571083401,1239.64041437041
14.243,1.5827,68.6992500152489,9599.34616513838,14767.3675579863,2920.21571083401,1239.64041437041
14.244,1.5827,68.6992500152489,9599.34616513838,14767.3675579863,2920.21571083401,1239.64041437041
14.245,1.5827,68.6992500152489,9599.34616513838,14767.3675579863,2920.21571083401,1239.64041437041
14.246,1.5827,68.6992500152489,9599.34616513838,14767.3675579863,2920.21571083401,1239.64041437041
14.247,1.5827,68.6992500152489,9599.34616513838,14767.3675579863,2920.21571083401,1239.64041437041
14.248,1.5827,68.6992500152489,9599.34616513838,14767.3675579863,2920.21571083401,1239.64041437041
14.249,1.5827,68.6992500152489,9599.34616513838,14767.3675579863,2920.21571083401,1239.64041437041
14.25,1.5827,68.6992500152489,9599.34616513838,14767.3675579863,2920.21571083401,1239.64041437041
14.251,1.5827,68.6992500152489,9599.34616513838,14767.3675579863,2920.21571083401,1239.64041437041
14.252,1.5827,68.6992500152489,9599.34616513838,14767.3675579863,2920.21571083401,1239.64041437041
14.253,1.5827,68.6992500152489,9599.34616513838,14767.3675579863,2920.21571083401,1239.64041437041
14.254,1.5827,68.6992500152489,9599.34616513838,14767.3675579863,2920.21571083401,1239.64041437041
14.255,1.5827,68.6992500152489,9599.34616513838,14767.3675579863,2920.21571083401,1239.64041437041
14.256,1.5827,68.6992500152489,9599.34616513838,14767.3675579863,2920.21571083401,1239.64041437041
14.257,1.5827,68.6992500152489,9599.34616513838,14767.3675579863,2920.21571083401,1239.64041437041
14.258,1.5827,68.6992500152489,9599.34616513838,14767.3675579863,2920.21571083401,1239.64041437041
14.259,1.5827,68.6992500152489,9599.34616513838,14767.3675579863,2920.21571083401,1239.64041437041
14.26,1.5827,69.2736571004046,9642.87088038955,14798.0054096767,2943.31240327275,1242.0782932277
14.261,1.5827,69.2736571004046,9642.87088038955,14798.0054096767,2943.31240327275,1242.0782932277
14.262,1.5827,69.2736571004046,9642.87088038955,14798.0054096767,2943.31240327275,1242.0782932277
14.263,1.5827,69.2736571004046,9642.87088038955,14798.0054096767,2943.31240327275,1242.0782932277
14.264,1.5827,69.2736571004046,9642.87088038955,14798.0054096767,2943.31240327275,1242.0782932277
14.265,1.5827,69.2736571004046,9642.87088038955,14798.0054096767,2943.31240327275,1242.0782932277
14.266,1.5827,69.2736571004046,9642.87088038955,14798.0054096767,2943.31240327275,1242.0782932277
14.267,1.5827,69.2736571004046,9642.87088038955,14798.0054096767,2943.31240327275,1242.0782932277
14.268,1.5827,69.2736571004046,9642.87088038955,14798.0054096767,2943.31240327275,1242.0782932277
14.269,1.5827,69.2736571004046,9642.87088038955,14798.0054096767,2943.31240327275,1242.0782932277
14.27,1.5827,69.2736571004046,9642.87088038955,14798.0054096767,2943.31240327275,1242.0782932277
14.271,1.5827,69.2736571004046,9642.87088038955,14798.0054096767,2943.31240327275,1242.0782932277
14.272,1.5827,69.2736571004046,9642.87088038955,14798.0054096767,2943.31240327275,1242.0782932277
14.273,1.5827,69.2736571004046,9642.87088038955,14798.0054096767,2943.31240327275,1242.0782932277
14.274,1.5827,69.2736571004046,9642.87088038955,14798.0054096767,2943.31240327275,1242.0782932277
14.275,1.5827,69.2736571004046,9642.87088038955,14798.0054096767,2943.31240327275,1242.0782932277
14.276,1.5827,69.2736571004046,9642.87088038955,14798.0054096767,2943.31240327275,1242.0782932277
14.277,1.5827,69.2736571004046,9642.87088038955,14798.0054096767,2943.31240327275,1242.0782932277
14.278,1.5827,69.2736571004046,9642.87088038955,14798.0054096767,2943.31240327275,1242.0782932277
14.279,1.5827,69.2736571004046,9642.87088038955,14798.0054096767,2943.31240327275,1242.0782932277
14.28,1.5827,69.8338986647794,9685.63954053671,14827.978896217,2965.78190439586,1244.41411385385
14.281,1.5827,69.8338986647794,9685.63954053671,14827.978896217,2965.78190439586,1244.41411385385
14.282,1.5827,69.8338986647794,9685.63954053671,14827.978896217,2965.78190439586,1244.41411385385
14.283,1.5827,69.8338986647794,9685.63954053671,14827.978896217,2965.78190439586,1244.41411385385
14.284,1.5827,69.8338986647794,9685.63954053671,14827.978896217,2965.78190439586,1244.41411385385
14.285,1.5827,69.8338986647794,9685.63954053671,14827.978896217,2965.78190439586,1244.41411385385
14.286,1.5827,69.8338986647794,9685.63954053671,14827.978896217,2965.78190439586,1244.41411385385
14.287,1.5827,69.8338986647794,9685.63954053671,14827.978896217,2965.78190439586,1244.41411385385
14.288,1.5827,69.8338986647794,9685.63954053671,14827.978896217,2965.78190439586,1244.41411385385
14.289,1.5827,69.8338986647794,9685.63954053671,14827.978896217,2965.78190439586,1244.41411385385
14.29,1.5827,69.8338986647794,9685.63954053671,14827.978896217,2965.78190439586,1244.41411385385
14.291,1.5827,69.8338986647794,9685.63954053671,14827.978896217,2965.78190439586,1244.41411385385
14.292,1.5827,69.8338986647794,9685.63954053671,14827.978896217,2965.78190439586,1244.41411385385
14.293,1.5827,69.8338986647794,9685.63954053671,14827.978896217,2965.78190439586,1244.41411385385
14.294,1.5827,69.8338986647794,9685.63954053671,14827.978896217,2965.78190439586,1244.41411385385
14.295,1.5827,69.8338986647794,9685.63954053671,14827.978896217,2965.78190439586,1244.41411385385
14.296,1.5827,69.8338986647794,9685.63954053671,14827.978896217,2965.78190439586,1244.41411385385
14.297,1.5827,69.8338986647794,9685.63954053671,14827.978896217,2965.78190439586,1244.41411385385
14.298,1.5827,69.8338986647794,9685.63954053671,14827.978896217,2965.78190439586,1244.41411385385
14.299,1.5827,69.8338986647794,9685.63954053671,14827.978896217,2965.78190439586,1244.41411385385
14.3,1.42220141044633,70.3791262583602,9727.60575420203,14857.260609008,2987.59300826768,1246.64460758788
14.301,1.42206787761946,70.3791262583602,9727.60575420203,14857.260609008,2987.59300826768,1246.64460758788
14.302,1.42193365416609,70.3791262583602,9727.60575420203,14857.260609008,2987.59300826768,1246.64460758788
14.303,1.42179874020075,70.3791262583602,9727.60575420203,14857.260609008,2987.59300826768,1246.64460758788
14.304,1.42166313583865,70.3791262583602,9727.60575420203,14857.260609008,2987.59300826768,1246.64460758788
14.305,1.42152684119566,70.3791262583602,9727.60575420203,14857.260609008,2987.59300826768,1246.64460758788
14.306,1.4213898563884,70.3791262583602,9727.60575420203,14857.260609008,2987.59300826768,1246.64460758788
14.307,1.42125218153413,70.3791262583602,9727.60575420203,14857.260609008,2987.59300826768,1246.64460758788
14.308,1.42111381675081,70.3791262583602,9727.60575420203,14857.260609008,2987.59300826768,1246.64460758788
14.309,1.42097476215712,70.3791262583602,9727.60575420203,14857.260609008,2987.59300826768,1246.64460758788
14.31,1.42083501787238,70.3791262583602,9727.60575420203,14857.260609008,2987.59300826768,1246.64460758788
14.311,1.42069458401665,70.3791262583602,9727.60575420203,14857.260609008,2987.59300826768,1246.64460758788
14.312,1.42055346071065,70.3791262583602,9727.60575420203,14857.260609008,2987.59300826768,1246.64460758788
14.313,1.42041164807579,70.3791262583602,9727.60575420203,14857.260609008,2987.59300826768,1246.64460758788
14.314,1.42026914623418,70.3791262583602,9727.60575420203,14857.260609008,2987.59300826768,1246.64460758788
14.315,1.42012595530861,70.3791262583602,9727.60575420203,14857.260609008,2987.59300826768,1246.64460758788
14.316,1.41998207542257,70.3791262583602,9727.60575420203,14857.260609008,2987.59300826768,1246.64460758788
14.317,1.41983750670023,70.3791262583602,9727.60575420203,14857.260609008,2987.59300826768,1246.64460758788
14.318,1.41969224926646,70.3791262583602,9727.60575420203,14857.260609008,2987.59300826768,1246.64460758788
14.319,1.41954630324679,70.3791262583602,9727.60575420203,14857.260609008,2987.59300826768,1246.64460758788
14.32,1.41939966876747,70.7386777666117,9768.72561115641,14885.8242436149,2999.56403243799,1244.67176694304
14.321,1.41925234595543,70.7386777666117,9768.72561115641,14885.8242436149,2999.56403243799,1244.67176694304
14.322,1.41910433493828,70.7386777666117,9768.72561115641,14885.8242436149,2999.56403243799,1244.67176694304
14.323,1.41895563584432,70.7386777666117,9768.72561115641,14885.8242436149,2999.56403243799,1244.67176694304
14.324,1.41880624880255,70.7386777666117,9768.72561115641,14885.8242436149,2999.56403243799,1244.67176694304
14.325,1.41865617394265,70.7386777666117,9768.72561115641,14885.8242436149,2999.56403243799,1244.67176694304
14.326,1.41850541139499,70.7386777666117,9768.72561115641,14885.8242436149,2999.56403243799,1244.67176694304
14.327,1.41835396129061,70.7386777666117,9768.72561115641,14885.8242436149,2999.56403243799,1244.67176694304
14.328,1.41820182376127,70.7386777666117,9768.72561115641,14885.8242436149,2999.56403243799,1244.67176694304
14.329,1.41804899893939,70.7386777666117,9768.72561115641,14885.8242436149,2999.56403243799,1244.67176694304
14.33,1.41789548695809,70.7386777666117,9768.72561115641,14885.8242436149,2999.56403243799,1244.67176694304
14.331,1.41774128795117,70.7386777666117,9768.72561115641,14885.8242436149,2999.56403243799,1244.67176694304
14.332,1.41758640205313,70.7386777666117,9768.72561115641,14885.8242436149,2999.56403243799,1244.67176694304
14.333,1.41743082939915,70.7386777666117,9768.72561115641,14885.8242436149,2999.56403243799,1244.67176694304
14.334,1.41727457012509,70.7386777666117,9768.72561115641,14885.8242436149,2999.56403243799,1244.67176694304
14.335,1.41711762436749,70.7386777666117,9768.72561115641,14885.8242436149,2999.56403243799,1244.67176694304
14.336,1.41695999226361,70.7386777666117,9768.72561115641,14885.8242436149,2999.56403243799,1244.67176694304
14.337,1.41680167395136,70.7386777666117,9768.72561115641,14885.8242436149,2999.56403243799,1244.67176694304
14.338,1.41664266956936,70.7386777666117,9768.72561115641,14885.8242436149,2999.56403243799,1244.67176694304
14.339,1.4164829792569,70.7386777666117,9768.72561115641,14885.8242436149,2999.56403243799,1244.67176694304
14.34,1.41632260315397,71.0227435649198,9804.19532934643,14909.8116706047,3008.57510625364,1242.53325816825
14.341,1.41616154140123,71.0227435649198,9804.19532934643,14909.8116706047,3008.57510625364,1242.53325816825
14.342,1.41599979414004,71.0227435649198,9804.19532934643,14909.8116706047,3008.57510625364,1242.53325816825
14.343,1.41583736151244,71.0227435649198,9804.19532934643,14909.8116706047,3008.57510625364,1242.53325816825
14.344,1.41567424366116,71.0227435649198,9804.19532934643,14909.8116706047,3008.57510625364,1242.53325816825
14.345,1.4155104407296,71.0227435649198,9804.19532934643,14909.8116706047,3008.57510625364,1242.53325816825
14.346,1.41534595286186,71.0227435649198,9804.19532934643,14909.8116706047,3008.57510625364,1242.53325816825
14.347,1.41518078020272,71.0227435649198,9804.19532934643,14909.8116706047,3008.57510625364,1242.53325816825
14.348,1.41501492289764,71.0227435649198,9804.19532934643,14909.8116706047,3008.57510625364,1242.53325816825
14.349,1.41484838109278,71.0227435649198,9804.19532934643,14909.8116706047,3008.57510625364,1242.53325816825
14.35,1.41468115493497,71.0227435649198,9804.19532934643,14909.8116706047,3008.57510625364,1242.53325816825
14.351,1.41451324457173,71.0227435649198,9804.19532934643,14909.8116706047,3008.57510625364,1242.53325816825
14.352,1.41434465015127,71.0227435649198,9804.19532934643,14909.8116706047,3008.57510625364,1242.53325816825
14.353,1.41417537182246,71.0227435649198,9804.19532934643,14909.8116706047,3008.57510625364,1242.53325816825
14.354,1.41400540973488,71.0227435649198,9804.19532934643,14909.8116706047,3008.57510625364,1242.53325816825
14.355,1.41383476403879,71.0227435649198,9804.19532934643,14909.8116706047,3008.57510625364,1242.53325816825
14.356,1.41366343488512,71.0227435649198,9804.19532934643,14909.8116706047,3008.57510625364,1242.53325816825
14.357,1.41349142242549,71.0227435649198,9804.19532934643,14909.8116706047,3008.57510625364,1242.53325816825
14.358,1.41331872681221,71.0227435649198,9804.19532934643,14909.8116706047,3008.57510625364,1242.53325816825
14.359,1.41314534819828,71.0227435649198,9804.19532934643,14909.8116706047,3008.57510625364,1242.53325816825
14.36,1.41297128673735,71.2366910414528,9834.52220348454,14929.683407626,3014.80102497029,1240.15516979634
14.361,1.41279654258378,71.2366910414528,9834.52220348454,14929.683407626,3014.80102497029,1240.15516979634
14.362,1.41262111589262,71.2366910414528,9834.52220348454,14929.683407626,3014.80102497029,1240.15516979634
14.363,1.41244500681957,71.2366910414528,9834.52220348454,14929.683407626,3014.80102497029,1240.15516979634
14.364,1.41226821552105,71.2366910414528,9834.52220348454,14929.683407626,3014.80102497029,1240.15516979634
14.365,1.41209074215413,71.2366910414528,9834.52220348454,14929.683407626,3014.80102497029,1240.15516979634
14.366,1.41191258687658,71.2366910414528,9834.52220348454,14929.683407626,3014.80102497029,1240.15516979634
14.367,1.41173374984685,71.2366910414528,9834.52220348454,14929.683407626,3014.80102497029,1240.15516979634
14.368,1.41155423122407,71.2366910414528,9834.52220348454,14929.683407626,3014.80102497029,1240.15516979634
14.369,1.41137403116805,71.2366910414528,9834.52220348454,14929.683407626,3014.80102497029,1240.15516979634
14.37,1.41119314983928,71.2366910414528,9834.52220348454,14929.683407626,3014.80102497029,1240.15516979634
14.371,1.41101158739894,71.2366910414528,9834.52220348454,14929.683407626,3014.80102497029,1240.15516979634
14.372,1.41082934400888,71.2366910414528,9834.52220348454,14929.683407626,3014.80102497029,1240.15516979634
14.373,1.41064641983164,71.2366910414528,9834.52220348454,14929.683407626,3014.80102497029,1240.15516979634
14.374,1.41046281503043,71.2366910414528,9834.52220348454,14929.683407626,3014.80102497029,1240.15516979634
14.375,1.41027852976915,71.2366910414528,9834.52220348454,14929.683407626,3014.80102497029,1240.15516979634
14.376,1.41009356421239,71.2366910414528,9834.52220348454,14929.683407626,3014.80102497029,1240.15516979634
14.377,1.40990791852539,71.2366910414528,9834.52220348454,14929.683407626,3014.80102497029,1240.15516979634
14.378,1.40972159287409,71.2366910414528,9834.52220348454,14929.683407626,3014.80102497029,1240.15516979634
14.379,1.40953458742512,71.2366910414528,9834.52220348454,14929.683407626,3014.80102497029,1240.15516979634
14.38,1.40934690234578,71.3848802812514,9860.08420989612,14945.7919948038,3018.38897188605,1237.49072553226
14.381,1.40915853780403,71.3848802812514,9860.08420989612,14945.7919948038,3018.38897188605,1237.49072553226
14.382,1.40896949396854,71.3848802812514,9860.08420989612,14945.7919948038,3018.38897188605,1237.49072553226
14.383,1.40877977100865,71.3848802812514,9860.08420989612,14945.7919948038,3018.38897188605,1237.49072553226
14.384,1.40858936909436,71.3848802812514,9860.08420989612,14945.7919948038,3018.38897188605,1237.49072553226
14.385,1.40839828839638,71.3848802812514,9860.08420989612,14945.7919948038,3018.38897188605,1237.49072553226
14.386,1.40820652908607,71.3848802812514,9860.08420989612,14945.7919948038,3018.38897188605,1237.49072553226
14.387,1.4080140913355,71.3848802812514,9860.08420989612,14945.7919948038,3018.38897188605,1237.49072553226
14.388,1.40782097531738,71.3848802812514,9860.08420989612,14945.7919948038,3018.38897188605,1237.49072553226
14.389,1.40762718120513,71.3848802812514,9860.08420989612,14945.7919948038,3018.38897188605,1237.49072553226
14.39,1.40743270917284,71.3848802812514,9860.08420989612,14945.7919948038,3018.38897188605,1237.49072553226
14.391,1.40723755939527,71.3848802812514,9860.08420989612,14945.7919948038,3018.38897188605,1237.49072553226
14.392,1.40704173204785,71.3848802812514,9860.08420989612,14945.7919948038,3018.38897188605,1237.49072553226
14.393,1.40684522730672,71.3848802812514,9860.08420989612,14945.7919948038,3018.38897188605,1237.49072553226
14.394,1.40664804534867,71.3848802812514,9860.08420989612,14945.7919948038,3018.38897188605,1237.49072553226
14.395,1.40645018635118,71.3848802812514,9860.08420989612,14945.7919948038,3018.38897188605,1237.49072553226
14.396,1.40625165049238,71.3848802812514,9860.08420989612,14945.7919948038,3018.38897188605,1237.49072553226
14.397,1.40605243795113,71.3848802812514,9860.08420989612,14945.7919948038,3018.38897188605,1237.49072553226
14.398,1.40585254890691,71.3848802812514,9860.08420989612,14945.7919948038,3018.38897188605,1237.49072553226
14.399,1.40565198353991,71.3848802812514,9860.08420989612,14945.7919948038,3018.38897188605,1237.49072553226
14.4,1.5827,71.4709590724925,9881.1637516285,14958.409134809,3019.46705618568,1234.51286254109
14.401,1.5827,71.4709590724925,9881.1637516285,14958.409134809,3019.46705618568,1234.51286254109
14.402,1.5827,71.4709590724925,9881.1637516285,14958.409134809,3019.46705618568,1234.51286254109
14.403,1.5827,71.4709590724925,9881.1637516285,14958.409134809,3019.46705618568,1234.51286254109
14.404,1.5827,71.4709590724925,9881.1637516285,14958.409134809,3019.46705618568,1234.51286254109
14.405,1.5827,71.4709590724925,9881.1637516285,14958.409134809,3019.46705618568,1234.51286254109
14.406,1.5827,71.4709590724925,9881.1637516285,14958.409134809,3019.46705618568,1234.51286254109
14.407,1.5827,71.4709590724925,9881.1637516285,14958.409134809,3019.46705618568,1234.51286254109
14.408,1.5827,71.4709590724925,9881.1637516285,14958.409134809,3019.46705618568,1234.51286254109
14.409,1.5827,71.4709590724925,9881.1637516285,14958.409134809,3019.46705618568,1234.51286254109
14.41,1.5827,71.4709590724925,9881.1637516285,14958.409134809,3019.46705618568,1234.51286254109
14.411,1.5827,71.4709590724925,9881.1637516285,14958.409134809,3019.46705618568,1234.51286254109
14.412,1.5827,71.4709590724925,9881.1637516285,14958.409134809,3019.46705618568,1234.51286254109
14.413,1.5827,71.4709590724925,9881.1637516285,14958.409134809,3019.46705618568,1234.51286254109
14.414,1.5827,71.4709590724925,9881.1637516285,14958.409134809,3019.46705618568,1234.51286254109
